JOB_NUM,Q1,Q2,Q3,EN,SN,FN,F,M,ORIG_MAPE,MAPE1,MAPE2,WMAPE,KAPPA,SIM_TIME
66,1.567740684,0.928528396,0.856366356,0.37477447,0.183812732,0.05826428,0.001390474,523.0369789,4.767912986,1.661759373,7.967749245,8.798628931,2.5,83.15489984
67,1.341095556,0.932295646,2.548824851,0.327953077,0.130800279,0.03323178,0.001465117,0.104052909,19.66049982,1.511917696,38.33462627,39.09058512,2.5,80.84636235
68,1.498812073,1.024197846,2.294130982,0.350246645,0.155243363,0.039923721,0.001406759,0.029556988,25.5279897,1.584984501,50.15831839,50.95081064,2.5,78.2213316
69,1.40311441,0.938239647,2.352431043,0.26083496,0.10767796,0.069086857,0.001448001,0.07202074,24.97947899,1.696746317,48.93406267,49.78243583,2.5,82.80610538
70,1.397859465,1.078870258,2.343366664,0.32632283,0.149064103,0.086271727,0.001332833,0.052414151,24.59044559,1.732074288,48.10642008,48.97245723,2.5,78.50594306
71,1.574402923,0.945222492,2.434700702,0.29843827,0.160187236,0.041231062,0.001386064,25.3146612,19.89162786,1.711677214,38.59818903,39.45402764,2.5,78.51497173
72,1.538717978,0.988908529,1.749420625,0.282732495,0.172845501,0.030290202,0.001390049,1.21724305,15.8458868,1.690773785,30.40728632,31.25267321,2.5,78.4258182
73,0.937362168,1.064562668,2.143612551,0.379265094,0.146299704,0.058472264,0.001308971,24.90256524,16.6691602,1.421013113,32.36022393,33.07073049,2.5,82.13377094
74,1.197456218,1.094785651,2.431039636,0.370362213,0.102542185,0.067355247,0.001473055,0.05852003,18.4266845,1.445110499,35.90472666,36.62728191,2.5,84.34224153
75,0.980080435,1.016734516,2.559217099,0.266501433,0.13906543,0.050719438,0.001387121,17.83635327,17.62046887,1.577883079,34.13305211,34.92199365,2.5,80.09364939
76,0.952557866,0.988790062,2.543884043,0.26271291,0.195245532,0.049556879,0.001480597,22.00162096,17.51432301,1.646078816,33.84283871,34.66587812,2.5,78.14782715
77,1.498467342,1.018915227,1.780500071,0.253597477,0.160536586,0.040113644,0.001487209,7.359274796,17.22058997,1.825517174,33.06101127,33.97376985,2.5,84.22487998
78,0.969917856,0.942454259,2.024181374,0.287004615,0.145418494,0.058926974,0.001485875,655.3992995,3.72197799,1.555033977,5.956078185,6.733595173,2.5,82.18684435
79,1.55657493,1.006062086,1.927736021,0.279515394,0.162793843,0.036459843,0.00141857,24.8382275,16.14084472,1.739303046,30.95924526,31.82889679,2.5,78.36103916
80,1.594539932,0.905253228,2.095712114,0.271168051,0.168487783,0.048965884,0.001388812,18.24373819,16.48565723,1.867766101,31.53006725,32.4639503,2.5,80.33401322
81,1.504840252,1.098953947,2.559208529,0.307378094,0.15525056,0.043036617,0.001369888,1.514302273,24.14772804,1.68286943,47.26372114,48.10515585,2.5,78.59265542
82,1.586085379,1.06110976,2.493330696,0.353722399,0.18469539,0.037617182,0.001372227,14.27375497,20.83976686,1.652623794,40.58695218,41.41326407,2.5,86.48750877
83,0.902644313,1.026747248,2.04968011,0.295752254,0.160482681,0.03759401,0.001410621,13.60500131,17.0955464,1.492623245,33.15581605,33.90212767,2.5,78.3433826
84,1.361729457,0.916686033,2.352316173,0.254734842,0.110663085,0.049188772,0.001430165,0.166390784,22.90944133,1.640573191,44.79454689,45.61483348,2.5,78.58012819
85,1.58771232,1.05840075,2.463685643,0.357025379,0.156260138,0.080617752,0.001430151,15.18898599,21.86908164,1.727408203,42.58972358,43.45342768,2.5,78.27869177
86,1.407706934,1.003544868,1.533102974,0.250783067,0.137365116,0.050083986,0.001300981,15.16478262,18.29287304,1.78595615,35.28403019,36.17700826,2.5,82.30711508
87,0.987863547,1.003263226,2.415595919,0.275168399,0.199099972,0.064024006,0.001353558,0.088782499,19.04329922,1.713074244,36.87716371,37.73370083,2.5,87.1784122
88,0.908399972,1.02892407,2.371502961,0.27852765,0.118752083,0.043352432,0.001377962,14.98890909,16.97551927,1.45994055,32.94169229,33.67166257,2.5,79.05664706
89,0.928254378,1.094901368,2.432153137,0.265133171,0.196439044,0.037590413,0.001332136,0.143115935,17.50664359,1.565639023,33.91023769,34.6930572,2.5,80.14768076
90,0.994504762,0.946998383,2.330881774,0.322619007,0.11749144,0.073101654,0.001323912,0.058079444,18.36100329,1.445961881,35.76673056,36.4897115,2.5,82.15288782
91,1.300758251,1.042633402,1.002842574,0.360569646,0.19803242,0.046972827,0.001446891,88.63634918,14.7785995,1.62249611,28.31513323,29.12638129,2.5,76.4292078
92,1.211476166,1.019462186,2.12867578,0.251031142,0.157596101,0.040728688,0.001426369,355.0627327,8.489944584,1.684462235,15.49997708,16.34220819,2.5,84.62371373
93,1.563856675,0.944498349,2.470370074,0.352989892,0.110436666,0.073467213,0.001309639,169.6694758,22.74553424,1.500719753,44.61343577,45.36379565,2.5,80.86203194
94,1.595357367,0.955973453,2.407714009,0.387117961,0.151706704,0.088969618,0.001390309,0.144044957,18.77972571,1.628470663,36.42632911,37.24056444,2.5,82.19962072
95,1.004071999,1.090998578,2.319223319,0.318015478,0.139098341,0.031094677,0.001365438,0.026531953,17.48853809,1.450223593,33.99354116,34.71865296,2.5,81.90144229
96,1.034213816,1.038351945,2.412035202,0.356357933,0.193954421,0.056469804,0.001305759,0.033036161,18.15074421,1.55022824,35.23323639,36.00835051,2.5,80.05974889
97,1.269323685,0.998061994,2.279829141,0.258240284,0.104212235,0.073773429,0.00144838,0.100706599,22.65912956,1.658375307,44.26506079,45.09424844,2.5,86.05601239
98,1.592538746,0.999373763,2.269106882,0.341464291,0.109836234,0.056988456,0.001457465,0.01709429,16.85005358,1.54098784,32.60130137,33.37179529,2.5,77.18543792
99,1.073001549,1.074952864,2.390048505,0.347004319,0.175034148,0.072556534,0.001476429,0.054856723,18.45695144,1.614798697,35.78691717,36.59431652,2.5,80.04900455
100,1.134183625,1.071552188,2.073449992,0.351718086,0.198655563,0.089800955,0.001324055,0.044556419,21.10744605,1.728694304,41.05421254,41.91855969,2.5,82.54868269
101,1.494329244,0.990693092,2.42013721,0.382739771,0.15125457,0.070857952,0.001387258,0.033765008,24.86327837,1.5810458,48.81585764,49.60638054,2.5,82.30916905
102,1.391498092,0.979583328,2.393874794,0.271622099,0.128467588,0.081576221,0.001464033,0.010839798,25.00748499,1.847618932,48.8404133,49.76422276,2.5,80.43981409
103,1.187157351,1.057776408,2.554000376,0.331143043,0.107621428,0.070175709,0.001447584,0.012906851,18.25566063,1.470656974,35.52855951,36.26388799,2.5,80.45108032
104,1.21725281,1.020267401,1.896828279,0.268838863,0.132432824,0.049516219,0.001337376,169.4273048,17.31533071,1.627012504,33.46290906,34.27641531,2.5,80.79779959
105,1.132234069,0.908291667,2.516818219,0.295600606,0.198424409,0.054636683,0.001453019,170.3746079,13.6913242,1.684887649,26.04870623,26.89115005,2.5,78.21509314
106,1.364277619,1.055097034,2.541815761,0.297006573,0.137737743,0.086829615,0.00147118,0.082525374,22.27592858,1.798498029,43.34837447,44.24762349,2.5,80.58388209
107,1.589254327,1.080396583,2.348542601,0.318271943,0.128465839,0.064258646,0.001312185,0.028504785,19.19496399,1.647154463,37.24452695,38.06810418,2.5,82.1788764
108,1.356241195,1.040793565,2.056025308,0.370206857,0.11735425,0.074939543,0.001438134,25.46675543,23.82035407,1.490852938,46.79625682,47.54168328,2.5,82.41163802
109,1.577850653,0.982453063,2.495557625,0.362841905,0.109360482,0.085533897,0.001422325,17.49358312,26.82707915,1.522458074,52.86131646,53.6225455,2.5,82.32597399
110,1.547818903,1.032498556,2.497584143,0.321029671,0.19980209,0.068976572,0.001473782,17.2303818,27.40640121,1.940322153,53.60545607,54.57561715,2.5,82.34621119
111,1.578094316,1.079351377,2.378158344,0.261222804,0.188179487,0.045927462,0.001331326,16.48960216,20.31674009,1.917914277,39.24717178,40.20612892,2.5,84.61372185
112,1.580714126,1.040469996,2.249790971,0.32765336,0.11069865,0.075128271,0.001311441,16.94728442,17.2884447,1.555190183,33.48672838,34.26432348,2.5,82.15058994
113,1.360270004,1.002800205,2.458267174,0.385290565,0.13140977,0.031125233,0.001377522,168.7613354,14.20074798,1.462363809,27.30983733,28.04101924,2.5,75.79493475
114,1.440056515,1.008584079,2.278592555,0.303696676,0.191698317,0.06200657,0.001436031,17.52264746,25.91645355,1.864035889,50.66321505,51.595233,2.5,86.70827913
115,1.579145026,1.037566634,2.541107019,0.254424635,0.102322466,0.030922338,0.001301354,1.061807824,25.90759821,1.586407264,50.92849224,51.72169587,2.5,82.30497074
116,1.225381138,1.080407419,2.536220948,0.382648318,0.11791045,0.064889398,0.001460238,721.3577833,6.19671609,1.442360767,11.09922632,11.82040671,2.5,87.33183527
117,1.125968199,0.902272308,1.406563389,0.255268508,0.130397002,0.039770694,0.001364325,423.493108,3.94887924,1.564129496,6.406633258,7.188698006,2.5,81.55257559
118,1.410284167,1.005340795,2.531132367,0.394541651,0.155963534,0.058880771,0.001409025,0.059732354,21.45088627,1.541685308,41.93659058,42.70743323,2.5,87.9718051
119,1.224754476,0.994561151,1.359095181,0.300637044,0.129117943,0.034616879,0.001399317,458.411777,2.890958127,1.503473333,4.32255079,5.074287456,2.5,78.19959736
120,1.306774951,0.929426908,2.053635755,0.265199367,0.106899442,0.053173583,0.001460025,0.055262831,23.41689551,1.592619564,45.86616608,46.66247587,2.5,80.27124548
121,1.17359773,0.959525506,2.522280519,0.390536803,0.14073198,0.081678902,0.001329907,266.1289224,10.77640947,1.462077986,20.36333999,21.09437898,2.5,81.87044501
122,1.357316348,1.040334917,2.496318208,0.285403502,0.187050019,0.076181645,0.001437162,0.125697158,23.18357713,1.983360729,44.99892646,45.99060682,2.5,80.39886785
123,1.28711931,0.902557771,2.539770984,0.398247586,0.124434217,0.081100367,0.001414133,0.018886516,19.72224549,1.458941474,38.51402106,39.2434918,2.5,82.03357506
124,1.459927456,0.906058929,1.738692804,0.391975081,0.132228319,0.084101902,0.001443847,637.2462404,2.450371609,1.509731195,3.42200874,4.176874337,2.5,83.53563809
125,1.303923524,0.987954952,2.314388484,0.36209594,0.12805527,0.039314155,0.001373422,0.00593093,20.20269402,1.4689782,39.48031396,40.21480306,2.5,82.12451053
126,1.358890441,0.97443309,2.190792161,0.268175976,0.139009917,0.076348369,0.001309458,0.039417536,26.12896122,1.860882945,51.1002986,52.03074008,2.5,78.6377387
127,0.962342911,0.962603144,2.490119497,0.326290516,0.158534527,0.031698802,0.00138589,0.043870446,16.93501033,1.451918045,32.8679841,33.59394313,2.5,81.87561917
128,1.35455508,0.91719413,1.959300442,0.304605008,0.197670292,0.053117894,0.001455711,502.4291748,3.836553468,1.74339498,5.995051696,6.866749186,2.5,89.10685325
129,1.499157536,0.907229844,1.087295669,0.310322032,0.101753017,0.043883804,0.001405593,116.1629239,12.57385933,1.505596737,23.97491949,24.72771785,2.5,77.07374597
130,1.259128939,0.993236929,2.13602998,0.273573095,0.183651952,0.041662689,0.001401853,749.5830049,6.095544014,1.67389506,10.65456782,11.49151535,2.5,89.24575257
131,1.251492606,1.091168685,2.444465766,0.362319256,0.175340883,0.070673908,0.001463151,0.066892191,20.01067852,1.643871955,38.91012666,39.73206264,2.5,82.55479431
132,0.907736409,0.986348173,1.509450284,0.286580322,0.115196431,0.080534515,0.001451199,146.8907417,15.03135079,1.504075423,28.9516933,29.70373101,2.5,80.06794667
133,1.177485835,1.021521586,1.34431125,0.359778996,0.157992806,0.057691638,0.001431136,542.7909874,1.613723067,1.52349584,1.710268757,2.472016677,2.5,83.51666355
