RF,U
0.0,0.0
-2.7974918227206244e-39,7.8e-05
3.56073571461543e-39,0.000156
-2.79928361459404e-39,0.000234
-9.25406561084605e-39,0.000312
4.47291274377171e-38,0.00039
-7.649049660874174e-38,0.000468
-1.0656586621840265e-37,0.000546
6.780420788774635e-37,0.000624
-1.0929980892408768e-36,0.0007019999999999999
-1.4519695665427036e-36,0.00078
9.468881538186199e-36,0.000858
-1.5527219784233036e-35,0.000936
-1.969105566967411e-35,0.001014
1.322299088359214e-34,0.001092
-2.206036716585041e-34,0.00117
-2.6664796100271485e-34,0.001248
1.8463651445242835e-33,0.001326
-3.133277227281187e-33,0.0014039999999999999
-3.60560452656951e-33,0.001482
2.577778066402036e-32,0.00156
-4.448642040624511e-32,0.001638
-4.8683127179729206e-32,0.001716
3.598376989651679e-31,0.001794
-6.3138160325436765e-31,0.001872
-6.562830453262281e-31,0.00195
5.02227807829414e-30,0.002028
-8.957624685354408e-30,0.002106
-8.83200638573657e-30,0.002184
7.008554351147464e-29,0.002262
-1.270371875967964e-28,0.00234
-1.186331279887154e-28,0.002418
9.778639096963733e-28,0.002496
-1.8011818367010297e-27,0.002574
-1.5898452289909646e-27,0.002652
1.364173982378906e-26,0.00273
-2.5530744716814546e-26,0.0028079999999999997
-2.12557779206289e-26,0.002886
1.9028038973065102e-25,0.002964
-3.6177608903035265e-25,0.003042
-2.8348763912384867e-25,0.00312
2.653688122473959e-24,0.003198
-5.124597954941171e-24,0.003276
-3.77050643861618e-24,0.0033539999999999998
3.7002696675574865e-23,0.003432
-7.256738049491896e-23,0.00351
-4.999558594266783e-23,0.003588
5.158762967532818e-22,0.003666
-1.027278970078674e-21,0.003744
-6.606498630731697e-22,0.003822
7.190981486968445e-21,0.0039
-1.453779096578432e-20,0.003978
-8.698005501704762e-21,0.004056
1.0021953313813877e-19,0.004134
-2.0566953488376415e-19,0.004212
-1.1396961953350403e-19,0.0042899999999999995
1.3965051149249985e-18,0.004368
-2.9091324289804664e-18,0.004446
-1.4856067107790254e-18,0.004524
1.9456473974011222e-17,0.004602
-4.1137128577379565e-17,0.00468
-1.925127589264565e-17,0.004758
2.7102583142362424e-16,0.004836
-5.815454788100348e-16,0.004914
-2.4777155954638427e-16,0.004992
3.774693023957541e-15,0.00507
-8.218789016526193e-15,0.005148
-3.1625989465758987e-15,0.005226
5.256185361261861e-14,0.005304
-1.161265824502563e-13,0.005382
-3.994088066549752e-14,0.00546
7.317703909429348e-13,0.0055379999999999995
-1.6405658681038148e-12,0.0056159999999999995
-4.976779430459221e-13,0.005694
1.0185834240480699e-11,0.005772
-2.3173753336072614e-11,0.00585
-6.099334654424847e-12,0.005928
1.4175835499174479e-10,0.006006
-3.2721956768531076e-10,0.006084
-7.221860480046654e-11,0.006162
2.0268329248505556e-09,0.00624
-3.612713841813116e-09,0.006318
1.8438834354788985e-08,0.006396
4.023586472245771e-07,0.006474
3.5754587760229684e-06,0.006552
3.885783830383017e-05,0.00663
0.00029684881969650886,0.0067079999999999996
0.0016432760329339632,0.0067859999999999995
0.007713148478024203,0.006864
0.025723750055169796,0.006942
0.06556033465866883,0.00702
0.11533183968987032,0.007098
0.14350629183182934,0.007176
0.13591408528643534,0.007254
0.13201731811736148,0.007332
0.19454248830294285,0.00741
0.2786135333056092,0.007488
0.3376124621348278,0.007566
0.3630610537064966,0.007644
0.3918219436382576,0.007722
0.43674388254958096,0.0078
0.48113686168529324,0.007878
0.5283039095818447,0.007956
0.5780040808337874,0.008034
0.6247718830593891,0.008112
0.6759401766777913,0.00819
0.7377375270928634,0.008268
0.8103628204850782,0.008346
0.8864482863265011,0.008424
0.9511099032546458,0.008502
0.9912971800847111,0.008579999999999999
1.021468792779154,0.008657999999999999
1.071833355551781,0.008736
1.168049054425253,0.008814
1.2876334484016452,0.008892
1.3977974589175037,0.00897
1.481711271954964,0.009048
1.5757493406493643,0.009126
1.6998262046822399,0.009204
1.8421583597570679,0.009282
1.9704023525360426,0.00936
2.066758002211283,0.009438
2.127013803016449,0.009516
2.1374382510036227,0.009594
2.1052916946598605,0.009672
2.061094578743695,0.00975
2.0443296938042477,0.009828
2.0733408356436875,0.009906
2.1356241323065106,0.009984
2.1827763267803646,0.010062
2.1805408629889502,0.01014
2.1285421048211375,0.010218
2.0758190489044814,0.010296
2.0493165202902577,0.010374
2.042575711832642,0.010452
2.02938187799877,0.01053
2.010300984456085,0.010608
2.0100398798380072,0.010686
2.0477931098616415,0.010764
2.0979456013578366,0.010842
2.1145787182954545,0.01092
2.0982033694564666,0.010997999999999999
2.070258685012988,0.011075999999999999
2.048898833704828,0.011153999999999999
2.0160649800927595,0.011231999999999999
1.9782204179752836,0.01131
1.9600848110296896,0.011388
1.9660986834750243,0.011466
1.9709815287478494,0.011544
1.9412666815763706,0.011622
1.8773784613746274,0.0117
1.7844175022097921,0.011778
1.6695655290075158,0.011856
1.54931863493666,0.011934
1.4411561798260792,0.012012
1.3545344364490346,0.01209
1.2795935321480105,0.012168
1.2283942634601979,0.012246
1.228229612840668,0.012324
1.2959871638947984,0.012402
1.4275682054494718,0.01248
1.6035461938557731,0.012558
1.7987705701000842,0.012636
1.9687713431883178,0.012714
2.0648426536832303,0.012792
2.065588827252013,0.01287
2.0033132758965486,0.012948
1.937355209372468,0.013026
1.9048566675818428,0.013104
1.8963129117293727,0.013182
1.8787325357722917,0.01326
1.8363823145739708,0.013338
1.7816314091787464,0.013415999999999999
1.7436445561066267,0.013493999999999999
1.7478840593960774,0.013571999999999999
1.7818608086287175,0.013649999999999999
1.8110863513273905,0.013728
1.811058275776913,0.013806
1.7964485107693042,0.013884
1.7946362649474203,0.013962
1.8035549878843764,0.01404
1.8084201441990193,0.014118
1.7973063843118442,0.014196
1.7774484523663998,0.014274
1.7547257081384389,0.014352
1.729863466419088,0.01443
1.698360312161034,0.014508
1.6627563573687638,0.014586
1.6279437584656067,0.014664
1.592693090751128,0.014742
1.550731004271464,0.01482
1.500954870642169,0.014898
1.459469805698589,0.014976
1.4411499183049548,0.015054
1.4502490032405289,0.015132
1.4719908734998102,0.01521
1.4879245467541071,0.015288
1.4852539646048655,0.015366
1.4661419262214261,0.015444
1.4454793253122833,0.015522
1.4370463749123532,0.0156
1.4387943486035295,0.015678
1.4468844658199882,0.015756
1.4574719276646217,0.015834
1.4654151540053995,0.015912
1.4565453078720714,0.01599
1.4274793875172853,0.016068
1.40570032283087,0.016146
1.4038263506759325,0.016224
1.4203441741494418,0.016302
1.4469310800479356,0.01638
1.483611876052229,0.016458
1.531452700197966,0.016536
1.5836810741144356,0.016614
1.6333210560024052,0.016692
1.6730528552010462,0.01677
1.6951530442115799,0.016848
1.7010659293414498,0.016926
1.698220503684002,0.017004
1.6957499058907364,0.017082
1.6982455026266718,0.017159999999999998
1.7024932883239745,0.017238
1.6968349954228392,0.017315999999999998
1.6840040688665263,0.017394
1.6723142033233496,0.017472
1.6646107086133473,0.01755
1.652252909358886,0.017628
1.632383402131598,0.017706
1.62016173031461,0.017784
1.6109022294793667,0.017862
1.5912980346856447,0.01794
1.5548366916460132,0.018018
1.519638620418557,0.018096
1.5004999836519777,0.018174
1.4864115776782052,0.018252
1.4694884454954902,0.01833
1.4498920002795657,0.018408
1.436729235448317,0.018486
1.4369488112392022,0.018564
1.453238701124668,0.018642
1.482638210527123,0.01872
1.5163642326867148,0.018798
1.5516695482550131,0.018876
1.59822435393553,0.018954
1.652759780519661,0.019032
1.7046853190763946,0.01911
1.7437250924208763,0.019188
1.7733909583285434,0.019266
1.7998837757347226,0.019344
1.8240544423680085,0.019422
