RF,U
0.0,0.0
-3.0752745803113084e-39,2.3e-05
-4.007114547745376e-39,4.6e-05
-3.358957397954969e-39,6.9e-05
-1.694240626592854e-39,9.2e-05
4.235982706882064e-40,0.000115
2.4311217982354426e-39,0.000138
3.7648924603960946e-39,0.000161
3.86147276151739e-39,0.000184
2.157425205946575e-39,0.000207
-1.8768511489448018e-39,0.00023
-7.387872063286255e-39,0.000253
-1.1685306173794736e-38,0.000276
-1.1951936729075184e-38,0.000299
-5.370546977732492e-39,0.000322
1.0424983775921867e-38,0.000345
3.0703917360190704e-38,0.000368
4.5089175595477933e-38,0.000391
4.3047450556338295e-38,0.000414
1.404543431732639e-38,0.000437
-4.94186596427519e-38,0.00046
-1.262376554078602e-37,0.000483
-1.7957500191303799e-37,0.000506
-1.724311916695421e-37,0.000529
-6.780671718862989e-38,0.000552
1.6353429839183854e-37,0.000575
4.526958351097142e-37,0.000598
6.635167107710122e-37,0.000621
6.585228234047213e-37,0.000644
3.0024007103983398e-37,0.000667
-5.291604970250061e-37,0.00069
-1.6098265538980808e-36,0.000713
-2.437602340436122e-36,0.000736
-2.499461686975573e-36,0.000759
-1.282378423852884e-36,0.000782
1.6794488314187854e-36,0.000805
5.705733595115816e-36,0.000828
8.935791202931821e-36,0.000851
9.454848268748195e-36,0.000874
5.348131406446336e-36,0.000897
-5.193694223324708e-36,0.00092
-2.0152382686365216e-35,0.000943
-3.26890423985985e-35,0.000966
-3.5657411426734675e-35,0.000989
-2.191122783748365e-35,0.001012
1.5483974797500266e-35,0.001035
7.090148381112598e-35,0.001058
1.1932856158949227e-34,0.001081
1.340946117627257e-34,0.001104
8.852903796095315e-35,0.001127
-4.367681553716148e-35,0.00115
-2.4838576418663356e-34,0.001173
-4.346485532791253e-34,0.001196
-5.0292876597864334e-34,0.001219
-3.536899854491933e-34,0.001242
1.1213563973273135e-34,0.001265
8.660498423440138e-34,0.001288
1.5796378938132378e-33,0.001311
1.8814221740764214e-33,0.001334
1.3999250630695925e-33,0.001357
-2.35995274543073e-34,0.00138
-3.0039064104498315e-33,0.001403
-5.7277190098674026e-33,0.001426
-7.021058827755264e-33,0.001449
-5.497551619072892e-33,0.001472
2.2915310155244044e-34,0.001495
1.035798885935732e-32,0.001518
2.0719330792939435e-32,0.001541
2.6139159542194716e-32,0.001564
2.1443455747019145e-32,0.001587
1.4582000473086664e-33,0.00161
-3.5479176769989403e-32,0.001633
-7.476573889170737e-32,0.001656
-9.709225852498525e-32,0.001679
-8.314903247444702e-32,0.001702
-1.3626357544716624e-32,0.001725
1.2060365645503245e-31,0.001748
2.6910321824543436e-31,0.001771
3.598376989651679e-31,0.001794
3.2074230519283324e-31,0.001817
7.975224350702969e-32,0.00184
-4.063511211383585e-31,0.001863
-9.659919584899265e-31,0.001886
-1.3306919378445387e-30,0.001909
-1.2315019550028593e-30,0.001932
-3.994729057655391e-31,0.001955
1.3548702813179826e-30,0.001978
3.4578420333845474e-30,0.002001
4.910321435114185e-30,0.002024
4.708576889428182e-30,0.002047
1.8488767992479116e-30,0.00207
-4.460912647327987e-30,0.002093
-1.2340849202878495e-29,0.002116
-1.8080621589675678e-29,0.002139
-1.7934252523608302e-29,0.002162
-8.155764720565157e-30,0.002185
1.4461101257163073e-29,0.002208
4.390482420990521e-29,0.002231
6.643445362565843e-29,0.002254
6.806988812483067e-29,0.002277
3.4831026327829906e-29,0.0023
-4.595991845538308e-29,0.002323
-1.556695581095245e-28,0.002346
-2.435798073318242e-28,0.002369
-2.575155327700057e-28,0.002392
-1.4530160107179305e-28,0.002415
1.4231882180575053e-28,0.002438
5.499585433285975e-28,0.002461
8.911791931033773e-28,0.002484
9.71258696883748e-28,0.002507
5.9547498042336815e-28,0.00253
-4.250040556061744e-28,0.002553
-1.9353399474668723e-27,0.002576
-3.253524376894775e-27,0.002599
-3.6528401070085916e-27,0.002622
-2.4065699009270265e-27,0.002645
1.201864050001221e-27,0.002668
6.781549841727212e-27,0.002691
1.1852060203323509e-26,0.002714
1.370124797726282e-26,0.002737
9.616966006017861e-27,0.00276
-3.099630530613915e-27,0.002783
-2.365120034641465e-26,0.002806
-4.307844585060796e-26,0.002829
-5.125941293625336e-26,0.002852
-3.8072147496410437e-26,0.002875
6.595454757646939e-27,0.002898
8.20579922004451e-26,0.002921
1.5621990495944326e-25,0.002944
1.913057236206738e-25,0.002967
1.4953997877016892e-25,0.00299
-6.851945656897429e-27,0.003013
-2.8303640759759502e-25,0.003036
-5.651745507412081e-25,0.003059
-7.122868503299972e-25,0.003082
-5.8339378160622275e-25,0.003105
-3.751581981214533e-26,0.003128
9.698105496928738e-25,0.003151
2.03968425594904e-24,0.003174
2.6459735710986003e-24,0.003197
2.262535893095424e-24,0.00322
3.6322861989344033e-25,0.003243
-3.2979461732743907e-24,0.003266
-7.342371893801163e-24,0.003289
-9.80722500227045e-24,0.003312
-8.72891461525548e-24,0.003335
-2.1438498493294925e-24,0.003358
1.111691094762585e-23,0.003381
2.6360419847836683e-23,0.003404
3.6270736155296563e-23,0.003427
3.351963893834456e-23,0.00345
1.0778907265319772e-23,0.003473
-3.708705503946744e-23,0.003496
-9.437380512389019e-23,0.003519
-1.3385367219804234e-22,0.003542
-1.2817736341870716e-22,0.003565
-4.999558594266783e-23,0.003588
1.221922929863917e-22,0.003611
3.368717404480474e-22,0.003634
4.929205939917025e-22,0.003657
4.8826990317615e-22,0.00368
2.2085071756018304e-22,0.003703
-3.9645259858083583e-22,0.003726
-1.1987011316187649e-21,0.003749
-1.8113428393676066e-21,0.003772
-1.853451212905747e-21,0.003795
-9.440997433115781e-22,0.003818
1.2614407019018907e-21,0.003841
4.251053714323528e-21,0.003864
6.642052513450466e-21,0.003887
7.012807758811002e-21,0.00391
3.9416901099335324e-21,0.003933
-3.911502018859469e-21,0.003956
-1.5021201694775798e-20,0.003979
-2.4303783110671703e-20,0.004002
-2.645369932491069e-20,0.004025
-1.6165403395856873e-20,0.004048
1.1701463716760763e-20,0.004071
5.2868666043592993e-20,0.004094
8.873560178043498e-20,0.004117
9.950139200312492e-20,0.00414
6.536515778749731e-20,0.004163
-3.318716469109226e-20,0.004186
-1.852914186950392e-19,0.004209
-3.2327906322419387e-19,0.004232
-3.7325130111364193e-19,0.004255
-2.613093351984593e-19,0.004278
8.606316878043588e-20,0.004301
6.463844713538435e-19,0.004324
1.175153815811873e-18,0.004347
1.3965768346084083e-18,0.00437
1.0348591601973763e-18,0.004393
-1.8549929962237364e-19,0.004416
-2.2432163554938064e-18,0.004439
-4.26204254235046e-18,0.004462
-5.212699187173075e-18,0.004485
-4.0659076169422184e-18,0.004508
2.075789882775804e-19,0.004531
7.739769728124132e-18,0.004554
1.5421136368712613e-17,0.004577
1.941035858551108e-17,0.0046
1.5866116053988282e-17,0.004623
9.470884496131155e-19,0.004646
-2.652972305136285e-17,0.004669
-5.566144351000885e-17,0.004692
-7.211230513629849e-17,0.004715
-6.154630530512505e-17,0.004738
-9.62744139138319e-18,0.004761
9.025572550786766e-17,0.004784
2.0039612471107022e-16,0.004807
2.6731024287290905e-16,0.00483
2.374953898174234e-16,0.004853
5.744887536865312e-17,0.004876
-3.0439177194853365e-16,0.004899
-7.195671626812026e-16,0.004922
-9.887207407361252e-16,0.004945
-9.121788358308723e-16,0.004968
-2.9026777768301325e-16,0.004991
1.0160554691850107e-15,0.005014
2.576529980664591e-15,0.005037
3.649146869160347e-15,0.00506
3.4887101621069167e-15,0.005083
1.3500238869389727e-15,0.005106
-3.3500603271010618e-15,0.005129
-9.198622818803516e-15,0.005152
-1.343956499579911e-14,0.005175
-1.3291776346631777e-14,0.005198
-5.9741463598453045e-15,0.005221
1.087908470822384e-14,0.005244
3.273774971895667e-14,0.005267
4.939176538727573e-14,0.00529
5.046177254926919e-14,0.005313
2.5568412041027577e-14,0.005336
-3.465867045271674e-14,0.005359
-1.161265824502563e-13,0.005382
-1.8113599891436963e-13,0.005405
-1.9094995247517542e-13,0.005428
-1.0683147576279639e-13,0.005451
1.0767428981372547e-13,0.005474
4.1046148932900963e-13,0.005497
6.628862719155051e-13,0.00552
7.203792941906821e-13,0.005543
4.383712127719956e-13,0.005566
-3.2303937277398755e-13,0.005589
-1.4452136397762073e-12,0.005612
-2.42069141212263e-12,0.005635
-2.7099204692050013e-12,0.005658
-1.7733485904151298e-12,0.005681
9.203638236261089e-13,0.005704
5.067381938684826e-12,0.005727
8.820807783939432e-12,0.00575
1.0167000976269086e-11,0.005773
7.092321132552682e-12,0.005796
-2.4056634373449744e-12,0.005819
-1.7685713060240355e-11,0.005842
-3.2071130891636974e-11,0.005865
-3.8046907413290355e-11,0.005888
-2.8098033106957937e-11,0.005911
5.281392560353246e-12,0.005934
6.140899417281478e-11,0.005957
1.1634114966816578e-10,0.00598
1.4203159737389911e-10,0.006003
1.1043407561751238e-10,0.006026
-6.4963661518032896e-12,0.006049
-2.119925643929848e-10,0.006072
-4.2097633015651593e-10,0.006095
-5.287306095595948e-10,0.006118
-4.3053834871940027e-10,0.006141
-2.1682493753107242e-11,0.006164
7.302043197863124e-10,0.006187
1.533668903725936e-09,0.00621
2.006697954091256e-09,0.006233
1.7672739125574796e-09,0.006256
4.333792207998161e-10,0.006279
-2.0618275245938367e-09,0.006302
-4.006698287080793e-09,0.006325
-3.0663577724627122e-09,0.006348
3.0947376567489026e-09,0.006371
1.681213163804321e-08,0.006394
4.409215688419193e-08,0.006417
1.1723827465344667e-07,0.00644
2.8002241592301806e-07,0.006463
5.76264132937089e-07,0.006486
1.0497829779398621e-06,0.006509
1.8414123153540525e-06,0.006532
3.985234880504753e-06,0.006555
8.996832941667757e-06,0.006578
1.839645896004913e-05,0.006601
3.370436539685378e-05,0.006624
5.747841923506585e-05,0.006647
0.0001047838471761213,0.00667
0.00019897164141185984,0.006693
0.00036354095118596255,0.006716
0.0006219909257421314,0.006739
0.0010025080914579242,0.006762
0.0016092187311806208,0.006785
0.002607825317593708,0.006808
0.004165805342363492,0.006831
0.0064506362971560776,0.006854
0.009632626053618447,0.006877
0.013946062584263955,0.0069
0.01968859859900313,0.006923
0.02716059411142858,0.006946
0.03666240913513394,0.006969
0.04847831286836197,0.006992
0.06235691616562589,0.007015
0.07739893108949462,0.007038
0.0926662758191177,0.0070610000000000004
0.10722086853364245,0.007084
0.12012916240651124,0.007107
0.1306986088335569,0.00713
0.13859334274889598,0.007153
0.14350629183182934,0.007176
0.14513038376165704,0.007199
0.14316772699959496,0.007222
0.1382053704796479,0.007245
0.1324392313306708,0.007268
0.12823561831308197,0.007291
0.12796084018729928,0.007314
0.13397571176869222,0.007337
0.14744044762858488,0.00736
0.166818724216559,0.007383
0.19020657765617868,0.007406
0.215700044071005,0.007429
0.24139558103884168,0.007452
0.2657222351345719,0.007475
0.2880383218022309,0.007498
0.30786320190264393,0.007521
0.3247162362966399,0.007544
0.3381168118452888,0.007567
0.3479183243494968,0.00759
0.35514323210550774,0.007613
0.36106961969815404,0.007636
0.3669755717122671,0.007659
0.37413917273267894,0.007682
0.3835530728431325,0.007705
0.3949533726765465,0.007728
0.4077305038770298,0.007751
0.4212748878562768,0.007774
0.4349769460259844,0.007797
0.4483265907753097,0.00782
0.4613659180190415,0.007843
0.4743274971079272,0.007866
0.48744407640267534,0.007889
0.5009484042639952,0.007912
0.5150307182521892,0.007935
0.5295818184524042,0.007958
0.544363855967382,0.007981
0.5591384851214952,0.008004
0.5736673602391155,0.008027
0.5877466420048156,0.00805
0.6014846033546348,0.008073
0.6151553553358066,0.008096
0.6290345403915086,0.008119
0.6433978009649223,0.008142
0.6585098244905564,0.008165
0.6745057690833555,0.008188
0.6914361799133185,0.008211
0.7093501442035228,0.008234
0.7282967491770422,0.008257
0.7483159190367216,0.00828
0.769302272376625,0.008303
0.7910342233683118,0.008326
0.8132869346810765,0.008349
0.835835568984212,0.008372
0.8584486174962919,0.008395
0.8807474044854204,0.008418
0.9022094919533744,0.008441
0.922306451504986,0.008464
0.9405098547450907,0.008487
0.9563054172286867,0.00851
0.9696363129390916,0.008533
0.9809914455707204,0.008556
0.9908916894851579,0.008579
0.9998579190439847,0.008602
1.0084146675177852,0.008625
1.0172741120319813,0.008648
1.0274222874831154,0.008671
1.0398669067871649,0.008694
1.0556156828601093,0.008717
1.0756695355423502,0.00874
1.1004044211036894,0.008763
1.1290762386939985,0.008786
1.160824381288225,0.008809
1.1947882418613154,0.008832
1.230107266128678,0.008855
1.2659316784432673,0.008878
1.301435557077285,0.008901
1.3357961779420862,0.008924
1.3681908169490162,0.008947
1.3977974589175037,0.00897
1.424293113079554,0.008993
1.4487279628074392,0.009016
1.4723863379941566,0.009039
1.4965525685327075,0.009062
1.5225109541611237,0.009085
1.551264485608614,0.009108
1.5828468785833878,0.009131
1.6170832435639055,0.009154
1.6537986910286262,0.009177
1.692818331456015,0.0092
1.7338447662892902,0.009223
1.7760499453989784,0.009246
1.8184621742228613,0.009269
1.8601097557185722,0.009292
1.9000209928437344,0.009315
1.937340091536678,0.009338
1.9718438587743388,0.009361
2.00352385708513,0.009384
2.0323718242969564,0.009407
2.058379498237725,0.00943
2.0814981130353996,0.009453
2.101398585749485,0.009476
2.1176332731228915,0.009499
2.129754108633207,0.009522
2.137313025758022,0.009545
2.1399427166058125,0.009568
2.1379924468980342,0.009591
2.132186319257812,0.009614
2.123251713899241,0.009637
2.111916011036415,0.00966
2.0989249843684337,0.009683
2.085237290703401,0.009706
2.0719484852110908,0.009729
2.0601563847651136,0.009752
2.050958806239081,0.009775
2.045413809211452,0.009798
2.043963936821904,0.009821
2.046567128783162,0.009844
2.0531682203532973,0.009867
2.0637120467903824,0.00989
2.0781112597472915,0.009913
2.095588469520425,0.009936
2.114703023331496,0.009959
2.1339874430836065,0.009982
2.1519742506798623,0.010005
2.1672110823361774,0.010028
2.1787179095878844,0.010051
2.1860688752376953,0.010074
2.1888697346960684,0.010097
2.186726243373465,0.01012
2.1792597595704026,0.010143
2.166857930420384,0.010166
2.15100757826502,0.010189
2.133280433766508,0.010212
2.1152482275870423,0.010235
2.09847647674084,0.010258
2.083991316030921,0.010281
2.0718696833591137,0.010304
2.0620920394938596,0.010327
2.0546388452036,0.01035
2.0494893190282792,0.010373
2.046389309667746,0.010396
2.0445779931625463,0.010419
2.0432281088982127,0.010442
2.0415123962602775,0.010465
2.0386041911942816,0.010488
2.0340403815232126,0.010511
2.0283381850394133,0.010534
2.0221784017382842,0.010557
2.016241831615228,0.01058
2.011209270484114,0.010603
