RF,U
0.0,0.0
0.0,7.8e-05
0.0,0.000156
0.0,0.000234
0.0,0.000312
0.0,0.00039
0.0,0.000468
0.0,0.000546
0.0,0.000624
0.0,0.0007019999999999999
0.0,0.00078
0.0,0.000858
0.0,0.000936
0.0,0.001014
0.0,0.001092
0.0,0.00117
0.0,0.001248
0.0,0.001326
0.0,0.0014039999999999999
0.0,0.001482
0.0,0.00156
0.0,0.001638
0.0,0.001716
0.0,0.001794
0.0,0.001872
0.0,0.00195
0.0,0.002028
0.0,0.002106
0.0,0.002184
0.0,0.002262
0.0,0.00234
0.0,0.002418
0.0,0.002496
0.0,0.002574
0.0,0.002652
0.0,0.00273
0.0,0.0028079999999999997
0.0,0.002886
0.0,0.002964
0.0,0.003042
0.0005361419143999901,0.00312
0.013215941357833771,0.003198
0.02587688259361398,0.003276
0.03851897923170322,0.0033539999999999998
0.0511422448820642,0.003432
0.06374669315465953,0.00351
0.07633233765945191,0.003588
0.08889919200640384,0.003666
0.10144726980547791,0.003744
0.11397658466663685,0.003822
0.12648715019984325,0.0039
0.1389789800150597,0.003978
0.15145208772224894,0.004056
0.16390648693137344,0.004134
0.17634219125239592,0.004212
0.18875921429527898,0.0042899999999999995
0.20115756966998521,0.004368
0.21353727098647735,0.004446
0.22589833185471786,0.004524
0.23824076588466947,0.004602
0.2505645866862948,0.00468
0.2628698078695564,0.004758
0.275156443044417,0.004836
0.2874245058208391,0.004914
0.29967400980878556,0.004992
0.3119049686182187,0.00507
0.3241173958591014,0.005148
0.3363113051413962,0.005226
0.3484867100750655,0.005304
0.36064362427007235,0.005382
0.37278206133637903,0.00546
0.38490203488394814,0.0055379999999999995
0.3970035585227426,0.0056159999999999995
0.4090866458627249,0.005694
0.42115131051385757,0.005772
0.4331975660861034,0.00585
0.44522542618942496,0.005928
0.4572349044337847,0.006006
0.46922601442914535,0.006084
0.4811987697854696,0.006162
0.49315318411272013,0.00624
0.5050892710208594,0.006318
0.5170070441198502,0.006396
0.528906517019655,0.006474
0.5407877033302366,0.006552
0.5526506166615572,0.00663
0.56449527062358,0.0067079999999999996
0.5763216788262673,0.0067859999999999995
0.5881298548795819,0.006864
0.5999198123934861,0.006942
0.6116915649779429,0.00702
0.6234451262429146,0.007098
0.635180509798364,0.007176
0.6468977292542539,0.007254
0.6585967982205465,0.007332
0.6702777303072047,0.00741
0.6819405391241913,0.007488
0.6935852382814687,0.007566
0.7052118413889992,0.007644
0.7168203620567459,0.007722
0.7284108138946714,0.0078
0.739983210512738,0.007878
0.7515375655209087,0.007956
0.7630738925291458,0.008034
0.7745922051474123,0.008112
0.7860925169856703,0.00819
0.797574841653883,0.008268
0.8090391927620126,0.008346
0.820485583920022,0.008424
0.8319140287378737,0.008502
0.8433245408255301,0.008579999999999999
0.8547171337929542,0.008657999999999999
0.8660918212501085,0.008736
0.8774486168069555,0.008814
0.8887875340734581,0.008892
0.9001085866595786,0.00897
0.9114117881752797,0.009048
0.9226971522305241,0.009126
0.9339646924352745,0.009204
0.9452144223994934,0.009282
0.9564463557331435,0.00936
0.9676605060461874,0.009438
0.9788568869485879,0.009516
0.990035512050307,0.009594
1.001196394961308,0.009672
1.0123395492915535,0.00975
1.0234649886510057,0.009828
1.0345727266496274,0.009906
1.0456627768973812,0.009984
1.05673515300423,0.010062
1.0677898685801361,0.01014
1.078826937235062,0.010218
1.0898463725789709,0.010296
1.1008481882218248,0.010374
1.111832397773587,0.010452
1.1227990148442197,0.01053
1.1337480530436852,0.010608
1.1446795259819467,0.010686
1.1555934472689666,0.010764
1.1664898305147073,0.010842
1.177368689329132,0.01092
1.1882300373222028,0.010997999999999999
1.1990738881038825,0.011075999999999999
1.2099002552841338,0.011153999999999999
1.2207091524729192,0.011231999999999999
1.2315005932802012,0.01131
1.242274591315943,0.011388
1.2530311601901063,0.011466
1.2637703135126548,0.011544
1.2744920648935503,0.011622
1.2851964279427557,0.0117
1.2958834162702335,0.011778
1.3065530434859467,0.011856
1.3172053231998575,0.011934
1.3278402690219289,0.012012
1.3384578945621233,0.01209
1.349058213430403,0.012168
1.3596412392367312,0.012246
1.3702069855910703,0.012324
1.380755466103383,0.012402
1.3912866943836317,0.01248
1.4018006840417794,0.012558
1.4122974486877882,0.012636
1.4227770019316213,0.012714
1.4332393573832405,0.012792
1.4436845286526092,0.01287
1.45411252934969,0.012948
1.4645233730844454,0.013026
1.4749170734668378,0.013104
1.4852936441068298,0.013182
1.4956530986143843,0.01326
1.5059954505994637,0.013338
1.516320713672031,0.013415999999999999
1.5266289014420484,0.013493999999999999
1.5369200275194788,0.013571999999999999
1.5471941055142844,0.013649999999999999
1.5574511490364287,0.013728
1.5676911716958732,0.013806
1.577914187102581,0.013884
1.5881202088665154,0.013962
1.598309250597638,0.01404
1.6084813259059116,0.014118
1.6186364484012998,0.014196
1.6287746316937641,0.014274
1.638895889393268,0.014352
1.6490002351097728,0.01443
1.6590876824532426,0.014508
1.6691582450336389,0.014586
1.6792119364609255,0.014664
1.689248770345064,0.014742
1.699268760296017,0.01482
1.7092719199237478,0.014898
1.719258262838219,0.014976
1.7292278026493924,0.015054
1.739180552967232,0.015132
1.7491165274016989,0.01521
1.7590357395627565,0.015288
1.7689382030603673,0.015366
1.7788239315044942,0.015444
1.7886929385050998,0.015522
1.798545237672146,0.0156
1.8083808426155963,0.015678
1.8181997669454126,0.015756
1.8280020242715584,0.015834
1.8377876282039953,0.015912
1.847556592352687,0.01599
1.857308930327595,0.016068
1.867044655738683,0.016146
1.876763782195913,0.016224
1.8864663233092471,0.016302
1.8961522926886494,0.01638
1.905821703944081,0.016458
1.9154745706855059,0.016536
1.9251109065228855,0.016614
1.9347307250661834,0.016692
1.9443340399253615,0.01677
1.9539208647103827,0.016848
1.9634912130312097,0.016926
1.9730450984978052,0.017004
1.9825825347201314,0.017082
1.992103535308151,0.017159999999999998
2.0016081138718276,0.017238
2.0110962840211224,0.017315999999999998
2.020568059365999,0.017394
2.030023453516419,0.017472
2.0394624800823467,0.01755
2.0488851526737433,0.017628
2.0582914849005727,0.017706
2.067681490372795,0.017784
2.0770551827003763,0.017862
2.0864125754932763,0.01794
2.095753682361459,0.018018
2.1050785169148867,0.018096
2.114387092763522,0.018174
2.123679423517328,0.018252
2.1329555227862667,0.01833
2.142215404180302,0.018408
2.151459081309395,0.018486
2.1606865677835083,0.018564
2.1698978772126054,0.018642
2.179093023206648,0.01872
2.1882720193756002,0.018798
2.197434879329424,0.018876
2.206581616678081,0.018954
2.2157122450315345,0.019032
2.2248267779997475,0.01911
2.2339252291926828,0.019188
2.2430076122203015,0.019266
2.2520739406925676,0.019344
2.261124228219444,0.019422
2.2701584884108925,0.0195
2.2791767348768763,0.019577999999999998
