RF,U
0.0,0.0
-3.6137931354725514e-39,3.1e-05
-3.689768585250424e-39,6.2e-05
-1.607507711459985e-39,9.300000000000001e-05
1.2534081237723967e-39,0.000124
3.513397558320352e-39,0.000155
3.7928792300575114e-39,0.00018600000000000002
7.122717768574986e-40,0.00021700000000000002
-6.195810009201267e-39,0.000248
-1.2008875952680262e-38,0.000279
-9.831896126826015e-39,0.00031
7.07574475933215e-39,0.000341
3.3925144449151033e-38,0.00037200000000000004
4.6740029311654016e-38,0.00040300000000000004
1.972950788576271e-38,0.00043400000000000003
-6.624573728532311e-38,0.000465
-1.6164207830593895e-37,0.000496
-1.7638996525824591e-37,0.000527
-1.989579843836167e-38,0.000558
3.412825816398908e-37,0.000589
6.578439213280685e-37,0.00062
5.932068476682853e-37,0.000651
-1.881111510076392e-37,0.000682
-1.6098265538980808e-36,0.000713
-2.5721325999038967e-36,0.0007440000000000001
-1.8188804749832515e-36,0.0007750000000000001
1.845094635785033e-36,0.0008060000000000001
7.170249509898055e-36,0.0008370000000000001
9.687819618417381e-36,0.0008680000000000001
4.709466509312208e-36,0.0008990000000000001
-1.1536943228336213e-35,0.00093
-3.0530933243276903e-35,0.000961
-3.496503664679809e-35,0.000992
-7.341572066774979e-36,0.001023
6.101612537176474e-35,0.001054
1.250642437011012e-34,0.001085
1.195363395432146e-34,0.001116
-2.0826925744707178e-35,0.001147
-2.938827763804556e-34,0.001178
-4.941196948566841e-34,0.001209
-3.7782194237491392e-34,0.00124
2.9193521832517876e-34,0.001271
1.3289333644098962e-33,0.001302
1.8819018549481612e-33,0.001333
1.0412746687904686e-33,0.001364
-1.975510258668177e-33,0.001395
-5.7277190098674026e-33,0.001426
-6.881280609743284e-33,0.001457
-2.041646267796697e-33,0.0014880000000000002
1.0841069283790894e-32,0.0015190000000000002
2.3714399280593263e-32,0.0015500000000000002
2.393281357436976e-32,0.0015810000000000002
-1.1720910033719336e-33,0.0016120000000000002
-5.340632468251651e-32,0.0016430000000000001
-9.465743211014792e-32,0.0016740000000000001
-7.76454455133189e-32,0.0017050000000000001
4.424157060594048e-32,0.0017360000000000001
2.4540102779233687e-31,0.0017670000000000001
3.6439030983341227e-31,0.0017980000000000001
2.247581747782392e-31,0.0018290000000000001
-3.3306342662654593e-31,0.00186
-1.0711414495052572e-30,0.001891
-1.348869490466934e-30,0.001922
-5.0772344634707955e-31,0.001953
1.910087046501749e-30,0.001984
4.4835283419058056e-30,0.0020150000000000003
4.765358120371071e-30,0.002046
2.9793127557946857e-31,0.0020770000000000003
-9.651856775299132e-30,0.002108
-1.808062158967574e-29,0.0021390000000000003
-1.5816414880039318e-29,0.00217
6.2590338677750436e-30,0.0022010000000000003
4.5129258215592534e-29,0.002232
7.03348908913584e-29,0.0022630000000000003
4.764553819083744e-29,0.002294
-5.504448846115068e-29,0.0023250000000000002
-1.9963606813076621e-28,0.002356
-2.6341602963400037e-28,0.0023870000000000002
-1.186331279887154e-28,0.002418
3.3324046997583044e-28,0.0024490000000000002
8.451217851378487e-28,0.00248
9.441247328706378e-28,0.002511
1.5347070596841841e-28,0.002542
-1.7337072497687213e-27,0.002573
-3.443582768398941e-27,0.002604
-3.197213429286604e-27,0.002635
7.817749091317091e-28,0.002666
8.263275099877194e-27,0.002697
1.3534489678519388e-26,0.002728
9.95470392738805e-27,0.002759
-8.867840455115296e-27,0.00279
-3.708092384005065e-26,0.002821
-5.125941293625336e-26,0.002852
-2.6619619505056546e-26,0.002883
5.749015835235016e-26,0.002914
1.5883113954372532e-25,0.002945
1.8620145138770195e-25,0.0029760000000000003
4.710754499700393e-26,0.003007
-3.093615447930897e-25,0.0030380000000000003
-6.5401223144647185e-25,0.003069
-6.42018761527639e-25,0.0031000000000000003
7.174163994698147e-26,0.003131
1.5060303572731347e-24,0.0031620000000000003
2.596838404768298e-24,0.003193
2.0559012753595816e-24,0.0032240000000000003
-1.3786877970609712e-24,0.003255
-6.862456372649988e-24,0.0032860000000000003
-9.94199539885225e-24,0.003317
-5.809436378243093e-24,0.0033480000000000003
9.780268407592223e-24,0.003379
2.9756819271728e-23,0.0034100000000000003
3.657202569848935e-23,0.003441
1.228267820525031e-23,0.0034720000000000003
-5.477077458331436e-23,0.003503
-1.2384957617249868e-22,0.0035340000000000002
-1.2817736341870716e-22,0.003565
-7.891668888604173e-25,0.0035960000000000002
2.73043319207708e-22,0.003627
4.967982003794962e-22,0.0036580000000000002
4.2055881095495216e-22,0.003689
-2.0320011844505551e-22,0.00372
-1.2649801784235753e-21,0.003751
-1.922139509421088e-21,0.003782
-1.2419764078719024e-21,0.003813
1.6350955914789656e-21,0.003844
5.556658804696999e-21,0.003875
7.155610551277512e-21,0.003906
2.9510796483493524e-21,0.003937
