DIAMETER,DISPLACEMENT,TIME
3.176218032836914,2.055567979812622,0.7875955700874329
3.176046073436737,2.0557057857513428,0.7876483201980591
3.17587411403656,2.0558435916900635,0.7877010703086853
3.175702154636383,2.055981397628784,0.7877538204193115
3.175530195236206,2.056119203567505,0.7878065705299377
3.175358235836029,2.0562570095062256,0.787859320640564
3.175186276435852,2.0563948154449463,0.7879120707511902
3.175014317035675,2.056532859802246,0.7879648208618164
3.174842357635498,2.056670665740967,0.7880175709724426
3.174670398235321,2.0568084716796875,0.7880703210830688
3.174498438835144,2.056946277618408,0.7881230711936951
3.174326479434967,2.057084083557129,0.7881758213043213
3.17415452003479,2.0572218894958496,0.7882285714149475
3.173982560634613,2.0573596954345703,0.7882813215255737
3.1738105416297913,2.057497501373291,0.7883340716362
3.1736382842063904,2.0576353073120117,0.7883868217468262
3.1734660267829895,2.0577733516693115,0.7884395718574524
3.1732938289642334,2.0579111576080322,0.7884923219680786
3.1731216311454773,2.058048963546753,0.7885450720787048
3.1729493737220764,2.0581867694854736,0.788597822189331
3.1727771162986755,2.0583245754241943,0.7886505722999573
3.1726048588752747,2.058462381362915,0.7887033224105835
3.172432601451874,2.0586001873016357,0.7887560725212097
3.172260344028473,2.0587382316589355,0.7888088226318359
3.172088086605072,2.0588760375976562,0.7888615727424622
3.171915829181671,2.059013843536377,0.7889143228530884
3.1717435717582703,2.0591516494750977,0.7889670729637146
3.1715713143348694,2.0592894554138184,0.7890198230743408
3.1713990569114685,2.059427261352539,0.789072573184967
3.1712267994880676,2.0595650672912598,0.7891253232955933
3.1710545420646667,2.0597028732299805,0.7891780734062195
3.170882284641266,2.059840679168701,0.7892308235168457
3.170710027217865,2.059978723526001,0.7892835736274719
3.170537769794464,2.0601165294647217,0.7893363237380981
3.1703655123710632,2.0602543354034424,0.7893890738487244
3.1701932549476624,2.060392141342163,0.7894418239593506
3.1700209975242615,2.060529947280884,0.7894945740699768
3.1698487401008606,2.0606677532196045,0.789547324180603
3.1696762442588806,2.060805559158325,0.7896000742912292
3.169503688812256,2.060943603515625,0.7896528244018555
3.169331133365631,2.0610814094543457,0.7897055745124817
3.1691585779190063,2.0612192153930664,0.7897583246231079
3.1689860224723816,2.061357021331787,0.7898110747337341
3.168813467025757,2.061494827270508,0.7898638248443604
3.168640911579132,2.0616326332092285,0.7899165749549866
