JOB_NUM,Q1,Q2,Q3,EN,SN,FN,F,M,ORIG_MAPE,MAPE1,MAPE2,WMAPE,KAPPA,SIM_TIME
116,1.1516738053351954,1.0197222175452172,2.3290658508807134,0.36669985537952515,0.13456878873785025,0.052672467129339484,0.0014554836728689316,32.8151432710702,17.71294677395008,1.4679601010997323,34.429403900838835,35.1633839513887,2.5,98.74874639511108
117,1.3040843604002927,1.0224908319995798,2.429057696032271,0.26616635028740115,0.18288539997398356,0.04891920840348142,0.0014476117089228106,0.15735712671061108,21.895371778114075,1.7979506200290372,42.57179521884108,43.4707705288556,2.5,97.07154273986816
118,1.498229182197944,1.0667006360989488,1.4740266469124983,0.34449805455085675,0.11218259779654444,0.06515562063849772,0.00146488151941881,0.022223953464273194,14.283777912994909,1.536238038758303,27.401196330124062,28.169315349503215,2.5,105.33301091194153
119,1.4719841490129075,1.0936349667551277,0.8209238355336506,0.3224888972268948,0.10426599157439001,0.041688101574362056,0.0014636622115788067,30.523639204369246,12.327539015748727,1.51887097021852,23.45881664494814,24.2182521300574,2.5,100.42744469642639
120,1.4377812143623265,0.9942161586617668,2.382911812358921,0.2712615267470314,0.1686054553445828,0.06323296220107724,0.0014695445720713462,34.96603216007097,24.81899430137777,1.9353959905426283,48.36641180760446,49.33410980287577,2.5,96.48035144805908
121,1.3126315745709887,1.0811227477295047,2.453241654225387,0.29789490239586086,0.1434825426464462,0.0590374416180411,0.0014568654717007892,34.21631382359891,20.170560109715495,1.6850431177064256,39.195087749822484,40.0376093086757,2.5,104.0662636756897
122,0.9724084723340998,0.9941420755445445,2.2402131704233748,0.3398897581209298,0.1139947585227769,0.08169258241852198,0.0013475768681736216,35.54830595120215,16.86813601885024,1.4210931888968883,32.759701572111844,33.47024816656029,2.5,98.10243058204651
123,0.9697659641403797,0.9266376847212286,2.3153971008010767,0.3611729622890292,0.15217433626391547,0.03819954382017138,0.0013532661066879548,280.94705224113545,6.742129833147408,1.4198133096520853,12.22218063667186,12.932087291497902,2.5,96.36438941955566
124,1.1775462281496303,1.0639311449464535,2.5161885568205795,0.27333187259861974,0.10431685398798204,0.04769611971136047,0.0014769046878078693,0.019591679208552648,18.959422286723843,1.5246205726966955,36.90052248494206,37.662832771290404,2.5,96.44199991226196
125,0.9092861752723251,0.9144709011631579,1.818850869572705,0.37974999957293487,0.17165428763718818,0.056781645466459515,0.001401754476069064,666.1103664870528,4.9453720876547544,1.4395595422600194,8.558287763382282,9.278067534512292,2.5,105.48576092720032
126,1.1429471276387995,0.9717862401810284,2.2937665394518643,0.30116429277807577,0.18460202444067436,0.04302158334340783,0.0014822449020368358,0.3803234575958214,19.441090689719907,1.6219929153135333,37.77591835209771,38.586914809754475,2.5,97.24212980270386
127,0.9226288038562325,0.9400172120839754,2.159842843806927,0.2951228249580164,0.11886043909144207,0.06411803087470136,0.0013157381127379682,0.23678452102009473,18.34747549060539,1.464194165612157,35.71798573725883,36.45008282006491,2.5,101.96443200111389
128,1.498782623156401,0.949623849809822,1.9908217572552578,0.38781368956604556,0.11371557314099595,0.04402722393865265,0.0013498410290504722,0.08005374107513674,17.323853924380607,1.4722670977460601,33.63396596142856,34.370099510301586,2.5,97.51905870437622
129,1.593375597900014,0.9192225811850543,0.8666664793406839,0.3234623705966891,0.12425286429858087,0.08063628105591925,0.0014060304754217685,34.97006120543445,11.717845715251604,1.6466095346351468,22.08695694881592,22.910261716133494,2.5,98.68201613426208
130,1.157795581188787,1.0365259714523514,1.070159916382486,0.333073296920682,0.12342717845740175,0.07593750272308991,0.0013087902472285484,621.8464592828703,1.105355289185156,1.4789830296699207,0.724618356395116,1.4641098712300762,2.5,101.5347466468811
